training_size,model_type,trial_id,lambda,df,aicc
540,lasso,33,0.14887508842268407,3,-45.92346286484771
540,lasso,33,0.13564943588415,4,-67.02431909823467
540,lasso,33,0.12359871386571344,5,-91.13033136099344
540,lasso,33,0.1126185447782132,5,-115.19328553436938
540,lasso,33,0.10261382364983238,6,-134.6912533823271
540,lasso,33,0.09349789437233004,7,-153.59709290552638
540,lasso,33,0.08519179912728712,7,-172.72404319582205
540,lasso,33,0.07762359449125607,8,-188.35240081984537
540,lasso,33,0.07072772829624399,9,-203.0529632200055
540,lasso,33,0.06444447184819316,11,-214.5015910045194
540,lasso,33,0.058719402585606734,13,-225.68564453970407
540,lasso,33,0.05350293269735642,13,-240.59481772049708
540,lasso,33,0.0487498796167848,15,-250.62903045918017
540,lasso,33,0.04441907467192795,15,-264.3762519166482
540,lasso,33,0.040473006502173586,16,-275.1366756713492
540,lasso,33,0.0368774961528006,16,-287.13615217878754
540,lasso,33,0.03360140103322415,17,-296.18233112311947
540,lasso,33,0.030616345174774365,17,-306.75683704656655
540,lasso,33,0.02789647345163057,20,-310.9669661309951
540,lasso,33,0.025418227636090286,20,-321.0997549475704
540,lasso,33,0.023160142348470924,21,-328.6221272870638
540,lasso,33,0.021102659134259828,22,-335.66565241687965
540,lasso,33,0.01922795705813789,23,-342.13826015051933
540,lasso,33,0.017519798347563197,25,-345.95674232362245
540,lasso,33,0.015963387748953277,27,-349.4563572203949
540,lasso,33,0.014545244378276503,27,-356.8991211212073
540,lasso,33,0.013253084956083743,27,-363.7604141854077
540,lasso,33,0.012075717415617991,30,-363.491576844842
540,lasso,33,0.011002943962486302,30,-369.45956150500103
540,lasso,33,0.0100254727462433,33,-368.5415757996868
540,lasso,33,0.00913483737882777,33,-374.28415042426843
540,lasso,33,0.008323323602759503,35,-375.1745323941353
540,lasso,33,0.007583902473931452,35,-380.9644498188636
540,lasso,33,0.00691016948025846,35,-386.22281617441166
540,lasso,33,0.006296289068857436,35,-391.0473167272478
540,lasso,33,0.005736944101279969,35,-395.5007432126893
540,lasso,33,0.005227289799002755,35,-399.6317019070651
540,lasso,33,0.004762911780273732,35,-403.4752246891298
540,lasso,33,0.004339787824849145,37,-402.67563297138594
540,lasso,33,0.003954253035445991,37,-406.3203301842879
540,lasso,33,0.0036029680941550087,37,-409.7419254498481
540,lasso,33,0.0032828903388664493,39,-408.3303240316732
540,lasso,33,0.0029912474091864662,39,-411.38650604153986
540,lasso,33,0.0027255132335776574,40,-411.9429444041596
540,lasso,33,0.0024833861497358576,40,-414.6652892855481
540,lasso,33,0.002262768968692357,40,-417.2214596013304
540,lasso,33,0.002061750809966331,41,-417.28539793185854
540,lasso,33,0.0018785905504322647,43,-414.7590039559724
540,lasso,33,0.0017117017435443764,43,-416.8186302556487
540,lasso,33,0.0015596388782955824,43,-418.68378410781486
540,lasso,33,0.001421084858892673,43,-420.3669316050564
540,lasso,33,0.0012948395967026392,43,-421.8762917701886
540,lasso,33,0.0011798096156590454,44,-420.86262890904095
540,lasso,33,0.0010749985810954519,44,-422.0885204941752
540,lasso,33,9.794986699711722e-4,45,-420.8960444959632
540,lasso,33,8.924827077423892e-4,45,-422.6441933075097
540,lasso,33,8.1319700377197e-4,45,-424.21114051995266
540,lasso,33,7.409548232217261e-4,45,-425.59223088434396
540,lasso,33,6.751304388837731e-4,45,-426.80069521490793
540,lasso,33,6.151537114307986e-4,45,-427.8657217199665
540,lasso,33,5.605051511419589e-4,44,-431.15357624436535
540,lasso,33,5.107114183314361e-4,44,-431.95858290862645
540,lasso,33,4.653412235065219e-4,44,-432.6580197711585
540,lasso,33,4.240015917443564e-4,44,-433.2667766730349
540,lasso,33,3.863344589311422e-4,45,-431.4239826242963
540,lasso,33,3.5201357038208583e-4,44,-434.24402052523965
540,lasso,33,3.207416549793951e-4,44,-434.5999415104068
540,lasso,33,2.9224785035206896e-4,44,-434.9077192362686
540,lasso,33,2.662853567956182e-4,44,-435.17084710840913
540,lasso,33,0.00024262929961109192,44,-435.39911006783984
540,lasso,33,2.210747813480133e-4,44,-435.59102770539823
540,lasso,33,2.0143510708068497e-4,44,-435.7638860832433
540,lasso,33,1.8354016734605563e-4,45,-433.5489942518691
540,lasso,33,1.6723496473693017e-4,45,-433.74223180770866
540,lasso,33,1.5237827138857795e-4,45,-433.901661359797
540,lasso,33,1.3884140573053067e-4,45,-434.03693016740874
540,lasso,33,1.265071179083792e-4,45,-434.1549574686128
540,lasso,33,1.1526857422162596e-4,45,-434.25392751308425
540,lasso,33,1.0502843178127954e-4,46,-431.9508944517158
540,lasso,33,9.56979953723183e-5,46,-432.02309716465
540,lasso,33,8.719644921816889e-5,46,-432.08619304596454
540,lasso,33,7.945015699311106e-5,45,-434.52819985363476
540,lasso,33,7.239202401965139e-5,45,-434.5726990394552
540,lasso,33,6.596091612652426e-5,45,-434.6103775649634
540,lasso,33,6.010113013374647e-5,45,-434.6437074241859
540,lasso,33,5.4761911378320115e-5,45,-434.67136863548114
540,lasso,33,4.989701410162233e-5,45,-434.6946604377239
540,lasso,33,4.5464300890767634e-5,45,-434.715410400938
540,lasso,33,4.142537770449573e-5,45,-434.7325736879186
540,lasso,33,3.7745261322353465e-5,45,-434.74696313444326
540,lasso,33,3.439207633677496e-5,46,-432.3705078761008
540,lasso,33,3.133677906355017e-5,46,-432.3813236854789
540,lasso,33,2.8552905979326533e-5,46,-432.3910754016509
540,lasso,33,2.6016344507229598e-5,46,-432.39910109133217
540,lasso,33,2.370512416525739e-5,45,-434.7951701113967
1347,lasso,33,0.15912329130983688,0,2.5920599000528455e-11
1347,lasso,33,0.14498721667203884,3,-27.07796268808985
1347,lasso,33,0.13210695194440852,6,-85.0972383006401
1347,lasso,33,0.12037093443568377,6,-151.9327148392226
1347,lasso,33,0.10967751237661447,7,-209.72433135353026
1347,lasso,33,0.09993406446096673,8,-263.6664586022284
1347,lasso,33,0.0910561976040774,9,-314.5033720285073
1347,lasso,33,0.08296701597032778,11,-365.6090333404351
1347,lasso,33,0.07559645493820168,12,-415.0718141588395
1347,lasso,33,0.06888067423405222,13,-461.5638139133786
1347,lasso,33,0.06276150497819219,13,-505.97207512115887
1347,lasso,33,0.057185945853885596,17,-541.8383658815877
1347,lasso,33,0.05210570403529753,17,-583.2027797585666
1347,lasso,33,0.04747677689813967,18,-618.7249142452323
1347,lasso,33,0.043259070889989135,18,-652.9675657088727
1347,lasso,33,0.03941605425911783,20,-680.9414075235036
1347,lasso,33,0.03591444063393547,20,-711.2974227747861
1347,lasso,33,0.032723900712362766,20,-739.1715754982561
1347,lasso,33,0.02981679956392608,20,-764.849205471671
1347,lasso,33,0.027167957269210005,21,-786.5820075693907
1347,lasso,33,0.02475443082344123,23,-804.6274835931384
1347,lasso,33,0.02255531541515693,23,-825.7346533126162
1347,lasso,33,0.02055156335872857,25,-841.5323938672774
1347,lasso,33,0.018725819112421226,27,-857.1888631610859
1347,lasso,33,0.017062268952993828,29,-872.3128614201296
1347,lasso,33,0.015546504004793599,29,-890.4783753039005
1347,lasso,33,0.014165395436968226,31,-904.2067939783565
1347,lasso,33,0.012906980747813743,31,-921.0672172686188
1347,lasso,33,0.011760360151307528,31,-936.7009416040455
1347,lasso,33,0.010715602168376139,31,-951.1601386475346
1347,lasso,33,0.009763657605174716,33,-960.3943864204126
1347,lasso,33,0.008896281173298952,34,-970.7638400876684
1347,lasso,33,0.008105960073041412,34,-982.2736495471887
1347,lasso,33,0.007385848921114525,35,-990.7254679715855
1347,lasso,33,0.006729710459215324,39,-992.0104952619264
1347,lasso,33,0.006131861529877869,42,-995.0781221926895
1347,lasso,33,0.005587123851682059,42,-1003.7620346744579
1347,lasso,33,0.005090779167457213,42,-1011.7044416803374
1347,lasso,33,0.00463852837699563,44,-1014.8102592325768
1347,lasso,33,0.004226454300303246,44,-1021.6401412679115
1347,lasso,33,0.0038509877488604673,45,-1025.9846078569562
1347,lasso,33,0.003508876611018687,45,-1032.052928717916
1347,lasso,33,0.0031971576837649643,46,-1035.6232474839142
1347,lasso,33,0.002913131006875099,46,-1041.076222998134
1347,lasso,33,0.002654336477149805,46,-1046.1102417200727
1347,lasso,33,0.002418532540177695,46,-1050.7149946993534
1347,lasso,33,0.002203676775063304,46,-1055.0310110048524
1347,lasso,33,0.002007908203954373,46,-1059.1639825627847
1347,lasso,33,0.0018295311731419683,47,-1061.1937700243882
1347,lasso,33,0.0016670006661192401,47,-1065.2778499514357
1347,lasso,33,0.0015189089213875633,47,-1069.0097838124593
1347,lasso,33,0.0013839732390998971,47,-1072.2873235279521
1347,lasso,33,0.0012610248709283432,46,-1077.2813671997421
1347,lasso,33,0.0011489988969252483,47,-1077.658773733156
1347,lasso,33,0.0010469250016960662,48,-1077.7616665552541
1347,lasso,33,9.53919069991601e-4,49,-1077.6599788650426
1347,lasso,33,8.691755289246714e-4,49,-1079.5659951141663
1347,lasso,33,7.919603704831418e-4,49,-1081.2638938100356
1347,lasso,33,7.216047939036634e-4,49,-1082.7420283516065
1347,lasso,33,6.574994128394116e-4,49,-1084.0793812820277
1347,lasso,33,5.990889771470742e-4,49,-1085.2101541264913
1347,lasso,33,5.458675635757375e-4,49,-1086.2185728498334
1347,lasso,33,4.973741937017161e-4,49,-1087.0879101316502
1347,lasso,33,4.5318884115397485e-4,49,-1087.843033029733
1347,lasso,33,4.1292879354664036e-4,49,-1088.4920757099635
1347,lasso,33,3.762453376074007e-4,49,-1089.0544622771579
1347,lasso,33,3.4282073878996196e-4,49,-1089.5361541554992
1347,lasso,33,3.1236548920940996e-4,49,-1089.9525172167282
1347,lasso,33,2.846158000634091e-4,49,-1090.308098857015
1347,lasso,33,2.5933131681979085e-4,49,-1090.6150413707471
1347,lasso,33,2.3629303738057977e-4,49,-1090.87648955632
1347,lasso,33,2.153014151905894e-4,49,-1091.1021590013158
1347,lasso,33,1.961746308606227e-4,49,-1091.2960898289782
1347,lasso,33,1.7874701733490368e-4,49,-1091.4603518344213
1347,lasso,33,1.6286762496229396e-4,49,-1091.6022477350032
1347,lasso,33,1.4839891404262764e-4,49,-1091.7222511946268
1347,lasso,33,1.3521556352362617e-4,49,-1091.8264221697034
1347,lasso,33,1.2320338552989624e-4,49,-1091.9161013049136
1347,lasso,33,1.1225833632217944e-4,49,-1091.99149543037
1347,lasso,33,1.0228561512025656e-4,49,-1092.057361069514
1347,lasso,33,9.319884298394113e-5,49,-1092.1126299644666
1347,lasso,33,8.491931464002252e-5,49,-1092.159619585458
1347,lasso,33,7.737531677484134e-5,49,-1092.2014610900794
1347,lasso,33,7.050150688787348e-5,49,-1092.2345463763693
1347,lasso,33,6.423834732624995e-5,49,-1092.2668582603658
1347,lasso,33,5.853158959808997e-5,49,-1092.2914530494043
1347,lasso,33,5.3331804498016356e-5,49,-1092.3142499970702
1347,lasso,33,4.859395397502503e-5,49,-1092.3345908263911
1347,lasso,33,4.427700103443304e-5,49,-1092.3524658029125
108,lasso,34,0.2346657685839179,0,-1.7053025658242404e-13
108,lasso,34,0.2138187084688822,2,-1.5963583349630244
108,lasso,34,0.194823643717561,3,-6.167627913802561
108,lasso,34,0.17751604816615502,4,-11.484571195359452
108,lasso,34,0.16174601170180375,4,-18.264636862867707
108,lasso,34,0.14737694181290367,4,-24.22431489922872
108,lasso,34,0.1342843804901174,6,-25.52116806019298
108,lasso,34,0.1223549262306364,7,-29.262457319375486
108,lasso,34,0.11148525180861403,7,-34.78831631253021
108,lasso,34,0.10158120930416609,8,-37.485344220733424
108,lasso,34,0.09255701463912835,8,-41.98836243352102
108,lasso,34,0.08433450455640988,9,-43.71482245153353
108,lasso,34,0.07684245960725271,12,-40.434932545741745
108,lasso,34,0.07001598728243753,13,-42.12503309778065
108,lasso,34,0.06379595994441283,13,-45.981912964946524
108,lasso,34,0.058128502691984545,13,-49.447167334377916
108,lasso,34,0.05296452672169527,13,-52.56934233770291
108,lasso,34,0.04825930414409234,13,-55.38780596216085
108,lasso,34,0.04397208057214683,13,-57.93546381401047
108,lasso,34,0.04006572212624966,14,-57.62004986712109
108,lasso,34,0.036506393798310985,14,-59.90946315709922
108,lasso,34,0.03326326638910644,14,-62.03352192419123
108,lasso,34,0.030308249480501943,16,-58.69298054969972
108,lasso,34,0.027615748129689994,17,-57.93569252082411
108,lasso,34,0.0251624411780395,19,-54.09842107922445
108,lasso,34,0.02292707925437635,19,-56.00453693689224
108,lasso,34,0.02089030072309581,21,-51.77995316140223
108,lasso,34,0.019034463982937375,21,-53.677545233226965
108,lasso,34,0.01734349466387423,21,-55.516804862810275
108,lasso,34,0.015802746398609926,22,-54.2102673390289
108,lasso,34,0.014398873962751541,22,-56.05300719667429
108,lasso,34,0.013119717684860251,22,-57.85434167960413
108,lasso,34,0.011954198125194392,22,-59.61354756101423
108,lasso,34,0.010892220110902736,22,-61.32910285639812
108,lasso,34,0.009924585296466696,22,-62.99933890702127
108,lasso,34,0.009042912492031855,23,-61.36376244502446
108,lasso,34,0.008239565069550932,23,-62.98395927387705
108,lasso,34,0.00750758481796494,23,-64.57869516531522
108,lasso,34,0.0068406316745077385,22,-69.27244522793741
108,lasso,34,0.006232928810115386,22,-70.64953492692936
108,lasso,34,0.0056792125932963716,23,-68.91895523335289
108,lasso,34,0.005174686999073717,24,-67.13387401347204
108,lasso,34,0.004714982068110998,26,-61.810672421995775
108,lasso,34,0.004296116056215126,26,-63.272753651960386
108,lasso,34,0.003914460946372981,25,-68.07975492657438
108,lasso,34,0.0035667110246036513,25,-69.31929515573451
108,lasso,34,0.0032498542474453636,25,-70.45697683524664
108,lasso,34,0.002961146153075947,26,-68.09627537509596
108,lasso,34,0.0026980860900974583,26,-69.11798242641561
108,lasso,34,0.002458395558090064,26,-70.05883265789024
108,lasso,34,0.002239998472331419,26,-70.92092181800277
108,lasso,34,0.0020410031817439814,26,-71.71096662820065
108,lasso,34,0.001859686084318329,26,-72.43473281204388
108,lasso,34,0.0016944766980971108,25,-76.55857690809175
108,lasso,34,0.0015439440584116373,26,-73.7098591681509
108,lasso,34,0.0014067843235504814,26,-74.27189328142899
108,lasso,34,0.0012818094815063208,26,-74.78852490709002
108,lasso,34,0.0011679370599842656,26,-75.26155876958325
108,lasso,34,0.0010641807505446849,26,-75.69598069480051
108,lasso,34,9.69641865671345e-4,26,-76.09327859476241
108,lasso,34,8.835015547700676e-4,26,-76.44802721809961
108,lasso,34,8.050137116766147e-4,26,-76.79062087125143
108,lasso,34,7.33498512242024e-4,27,-73.54368713015636
108,lasso,34,6.683365260210536e-4,27,-73.83408431684227
108,lasso,34,6.089633510619946e-4,27,-74.08900253355954
108,lasso,34,5.548647253269712e-4,27,-74.32926510380655
108,lasso,34,5.05572072400187e-4,27,-74.55078054337405
108,lasso,34,4.6065844290317406e-4,27,-74.75573959203264
108,lasso,34,4.197348164635258e-4,27,-74.9438790622453
108,lasso,34,3.824467322065352e-4,27,-75.11652111416483
108,lasso,34,3.484712185846691e-4,27,-75.273991154576
108,lasso,34,3.1751399595253014e-4,27,-75.41692743224608
108,lasso,34,2.8930692765734967e-4,27,-75.54745898141108
108,lasso,34,2.636056975675752e-4,27,-75.66641415192755
108,lasso,34,2.4018769392341794e-4,27,-75.7743555691031
108,lasso,34,2.1885008118028505e-4,27,-75.87298793287856
108,lasso,34,1.994080431443271e-4,27,-75.96288324504543
108,lasso,34,1.8169318218298148e-4,27,-76.04442489926883
108,lasso,34,1.6555206064523912e-4,27,-76.11905438952259
108,lasso,34,1.508448718581147e-4,27,-76.18665322503323
108,lasso,34,1.374442291881276e-4,27,-76.24820047570962
108,lasso,34,1.252340626792233e-4,27,-76.30463118332644
108,lasso,34,1.1410861371034104e-4,28,-72.72248262430112
108,lasso,34,1.0397151896483204e-4,28,-72.76900882816263
108,lasso,34,9.473497577751023e-5,28,-72.81173984751423
108,lasso,34,8.631898162997034e-5,28,-72.85079719157942
108,lasso,34,7.865064120704606e-5,27,-76.52069187024749
108,lasso,34,7.166353501246256e-5,27,-76.5531001730619
108,lasso,34,6.529714407493426e-5,27,-76.58226844028384
108,lasso,34,5.9496325761787284e-5,28,-72.97571759450251
108,lasso,34,5.4210836159855085e-5,28,-72.99985698126123
108,lasso,34,4.939489488673878e-5,28,-73.0220883624957
108,lasso,34,4.5006788563035795e-5,28,-73.04239919685209
108,lasso,34,4.1008509511002777e-5,28,-73.06136259548445
108,lasso,34,3.736542655023354e-5,28,-73.07810977679766
108,lasso,34,3.4045985038941674e-5,28,-73.09284531030282
108,lasso,34,3.1021433562748806e-5,28,-73.10743304678523
540,lasso,34,0.19264664891451036,0,6.707523425575346e-12
540,lasso,34,0.17553245158135833,2,-11.376089199404195
540,lasso,34,0.15993863237057912,2,-31.353579624554303
540,lasso,34,0.14573012508011887,4,-53.425864482596516
540,lasso,34,0.1327838624170561,5,-76.6777925496173
540,lasso,34,0.12098771004758475,5,-102.39387146472976
540,lasso,34,0.11023949534305899,5,-125.08158891187557
540,lasso,34,0.10044612240956227,5,-145.23823426468553
540,lasso,34,0.09152276573581057,7,-159.9444157565992
540,lasso,34,0.08339213547515342,10,-173.15002919520637
540,lasso,34,0.07598380799789706,12,-188.48730768070462
540,lasso,34,0.06923361591551404,14,-203.24271686081588
540,lasso,34,0.06308309229342098,15,-219.1878598982044
540,lasso,34,0.057478964238361234,15,-235.57722832196555
540,lasso,34,0.052372691474088864,17,-247.01089991536176
540,lasso,34,0.04772004590871699,17,-261.351151772021
540,lasso,34,0.04348072855214425,18,-272.4173025434559
540,lasso,34,0.0396180204654812,18,-284.7690740475714
540,lasso,34,0.03609846471916771,19,-293.91357902157256
540,lasso,34,0.0328915766050546,20,-302.74876549867025
540,lasso,34,0.029969579592445297,22,-309.19389279589586
540,lasso,34,0.027307164741074978,23,-317.6170516640555
540,lasso,34,0.024881271487177586,23,-327.40277950389174
540,lasso,34,0.022670887903914468,23,-336.4134195725823
540,lasso,34,0.020656868706116015,24,-342.59662799671776
540,lasso,34,0.01882176942298047,25,-348.7404105661075
540,lasso,34,0.017149695302413125,26,-354.70941788669694
540,lasso,34,0.015626163638287602,27,-360.21421541957295
540,lasso,34,0.014237978328173773,28,-365.20105630858393
540,lasso,34,0.01297311557501142,29,-369.75571566061245
540,lasso,34,0.011820619742732186,31,-371.6517339408164
540,lasso,34,0.010770508463781024,35,-369.0690367122037
540,lasso,34,0.009813686176623922,37,-370.8154063557634
540,lasso,34,0.00894186534434513,37,-376.7285803007946
540,lasso,34,0.008147494671967088,37,-382.2184982836048
540,lasso,34,0.007423693700745796,39,-382.7330873781927
540,lasso,34,0.006764193212928735,39,-387.5702887687921
540,lasso,34,0.0061632809307898325,41,-387.52229726617844
540,lasso,34,0.0056157520396125015,42,-389.78232420896745
540,lasso,34,0.005116864106074507,43,-391.8074660362537
540,lasso,34,0.004662296001559267,43,-395.97083462282365
540,lasso,34,0.004248110474606968,43,-399.8924448912952
540,lasso,34,0.0038707200483259637,43,-403.557894289275
540,lasso,34,0.003526855947384165,44,-404.60583960857196
540,lasso,34,0.0032135397854408604,46,-403.0144918349911
