training_size,model_type,seeds,df,trial_id,lambda_type,lambda,total,correct,accuracy,misclassification
108,lasso,1652,29,A049,lambda_min,0.074051290020177,2695,2263,0.8397031539888683,0.1602968460111317
108,lasso,4220,29,A050,lambda_min,0.074051290020177,2695,2154,0.7992578849721707,0.20074211502782935
108,lasso,7409,29,A051,lambda_min,0.074051290020177,2695,2322,0.861595547309833,0.138404452690167
108,lasso,7072,29,A052,lambda_min,0.074051290020177,2695,2333,0.8656771799628943,0.13432282003710572
108,lasso,3073,29,A053,lambda_min,0.074051290020177,2695,2287,0.84860853432282,0.15139146567717998
108,lasso,5837,29,A054,lambda_min,0.074051290020177,2695,2232,0.8282003710575139,0.17179962894248613
108,lasso,1399,29,A055,lambda_min,0.074051290020177,2695,2236,0.8296846011131725,0.17031539888682745
108,lasso,6100,29,A056,lambda_min,0.074051290020177,2695,2124,0.788126159554731,0.21187384044526902
108,lasso,8860,29,A057,lambda_min,0.074051290020177,2695,2290,0.849721706864564,0.15027829313543595
108,lasso,5418,29,A058,lambda_min,0.074051290020177,2695,2278,0.8452690166975881,0.15473098330241186
108,lasso,5268,29,A059,lambda_min,0.074051290020177,2695,2307,0.8560296846011132,0.14397031539888683
108,lasso,9753,29,A060,lambda_min,0.074051290020177,2695,2217,0.822634508348794,0.17736549165120596
108,lasso,6000,29,A061,lambda_min,0.074051290020177,2695,2326,0.8630797773654917,0.13692022263450832
108,lasso,5133,29,A062,lambda_min,0.074051290020177,2695,2331,0.8649350649350649,0.1350649350649351
108,lasso,9591,29,A063,lambda_min,0.074051290020177,2695,2210,0.8200371057513914,0.17996289424860856
108,lasso,4906,29,A064,lambda_min,0.074051290020177,2695,2093,0.7766233766233767,0.22337662337662334
108,lasso,5601,29,A065,lambda_min,0.074051290020177,2695,2305,0.8552875695732839,0.1447124304267161
108,lasso,5992,29,A066,lambda_min,0.074051290020177,2695,2245,0.8330241187384044,0.16697588126159557
108,lasso,1502,29,A067,lambda_min,0.074051290020177,2695,2313,0.8582560296846011,0.14174397031539887
108,lasso,331,29,A068,lambda_min,0.074051290020177,2695,2311,0.8575139146567718,0.14248608534322815
108,lasso,5696,29,A069,lambda_min,0.074051290020177,2695,2256,0.8371057513914657,0.1628942486085343
108,lasso,562,29,A070,lambda_min,0.074051290020177,2695,2151,0.7981447124304267,0.20185528756957327
108,lasso,2356,29,A071,lambda_min,0.074051290020177,2695,2341,0.8686456400742115,0.13135435992578848
108,lasso,2621,29,A072,lambda_min,0.074051290020177,2695,2321,0.8612244897959184,0.13877551020408163
108,lasso,2908,29,A073,lambda_min,0.074051290020177,2695,2258,0.837847866419295,0.16215213358070502
108,lasso,5448,29,A074,lambda_min,0.074051290020177,2695,2252,0.835621521335807,0.16437847866419297
108,lasso,7185,29,A075,lambda_min,0.074051290020177,2695,2271,0.8426716141001855,0.15732838589981446
108,lasso,7864,29,A076,lambda_min,0.074051290020177,2695,2339,0.8679035250463822,0.13209647495361776
108,lasso,9008,29,A077,lambda_min,0.074051290020177,2695,2222,0.8244897959183674,0.17551020408163265
108,lasso,1814,29,A078,lambda_min,0.074051290020177,2695,2319,0.8604823747680891,0.1395176252319109
108,lasso,9347,29,A079,lambda_min,0.074051290020177,2695,2196,0.8148423005565862,0.18515769944341376
108,lasso,2588,29,A080,lambda_min,0.074051290020177,2695,2281,0.8463821892393321,0.15361781076066794
108,lasso,4943,29,A081,lambda_min,0.074051290020177,2695,2261,0.8389610389610389,0.1610389610389611
108,lasso,1834,29,A082,lambda_min,0.074051290020177,2695,2234,0.8289424860853433,0.17105751391465673
108,lasso,9128,29,A083,lambda_min,0.074051290020177,2695,2248,0.8341372912801485,0.16586270871985154
108,lasso,2608,29,A084,lambda_min,0.074051290020177,2695,2258,0.837847866419295,0.16215213358070502
108,lasso,4647,29,A085,lambda_min,0.074051290020177,2695,2242,0.8319109461966605,0.1680890538033395
108,lasso,1398,29,A086,lambda_min,0.074051290020177,2695,2139,0.7936920222634508,0.2063079777365492
108,lasso,7895,29,A087,lambda_min,0.074051290020177,2695,2300,0.8534322820037106,0.14656771799628943
108,lasso,3257,29,A088,lambda_min,0.074051290020177,2695,2229,0.82708719851577,0.17291280148423005
108,lasso,2460,29,A089,lambda_min,0.074051290020177,2695,2186,0.8111317254174397,0.18886827458256028
108,lasso,7944,29,A090,lambda_min,0.074051290020177,2695,2351,0.872356215213358,0.12764378478664196
108,lasso,4063,29,A091,lambda_min,0.074051290020177,2695,2151,0.7981447124304267,0.20185528756957327
108,lasso,9795,29,A092,lambda_min,0.074051290020177,2695,2236,0.8296846011131725,0.17031539888682745
108,lasso,2428,29,A093,lambda_min,0.074051290020177,2695,2328,0.863821892393321,0.13617810760667903
108,lasso,8666,29,A094,lambda_min,0.074051290020177,2695,2047,0.7595547309833024,0.2404452690166976
108,lasso,3604,29,A095,lambda_min,0.074051290020177,2695,2223,0.824860853432282,0.175139146567718
108,lasso,635,29,A096,lambda_min,0.074051290020177,2695,2300,0.8534322820037106,0.14656771799628943
108,lasso,8970,29,A097,lambda_min,0.074051290020177,2695,2210,0.8200371057513914,0.17996289424860856
108,lasso,8706,29,A098,lambda_min,0.074051290020177,2695,2301,0.8538033395176252,0.14619666048237479
108,lasso,8542,29,A099,lambda_min,0.074051290020177,2695,2325,0.862708719851577,0.13729128014842296
108,lasso,7247,29,A100,lambda_min,0.074051290020177,2695,2263,0.8397031539888683,0.1602968460111317
540,lasso,7848,48,B001,lambda_min,0.005616682940192273,2695,2421,0.898330241187384,0.10166975881261597
540,lasso,7591,48,B002,lambda_min,0.005616682940192273,2695,2383,0.8842300556586271,0.11576994434137289
540,lasso,4006,48,B003,lambda_min,0.005616682940192273,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,7429,48,B004,lambda_min,0.005616682940192273,2695,2397,0.8894248608534323,0.11057513914656769
540,lasso,6336,48,B005,lambda_min,0.005616682940192273,2695,2367,0.8782931354359926,0.12170686456400737
540,lasso,4759,48,B006,lambda_min,0.005616682940192273,2695,2408,0.8935064935064935,0.10649350649350653
540,lasso,7670,48,B007,lambda_min,0.005616682940192273,2695,2414,0.8957328385899814,0.10426716141001857
540,lasso,6617,48,B008,lambda_min,0.005616682940192273,2695,2343,0.8693877551020408,0.1306122448979592
540,lasso,4492,48,B009,lambda_min,0.005616682940192273,2695,2418,0.8972170686456401,0.1027829313543599
540,lasso,1034,48,B010,lambda_min,0.005616682940192273,2695,2391,0.8871985157699444,0.11280148423005565
540,lasso,9174,48,B011,lambda_min,0.005616682940192273,2695,2356,0.8742115027829314,0.12578849721706864
540,lasso,9553,48,B012,lambda_min,0.005616682940192273,2695,2428,0.9009276437847866,0.09907235621521338
540,lasso,3174,48,B013,lambda_min,0.005616682940192273,2695,2446,0.9076066790352505,0.0923933209647495
540,lasso,7687,48,B014,lambda_min,0.005616682940192273,2695,2429,0.9012987012987013,0.09870129870129873
540,lasso,8992,48,B015,lambda_min,0.005616682940192273,2695,2442,0.9061224489795918,0.09387755102040818
540,lasso,8287,48,B016,lambda_min,0.005616682940192273,2695,2440,0.9053803339517625,0.09461966604823746
540,lasso,7585,48,B017,lambda_min,0.005616682940192273,2695,2421,0.898330241187384,0.10166975881261597
540,lasso,5728,48,B018,lambda_min,0.005616682940192273,2695,2370,0.8794063079777366,0.12059369202226344
540,lasso,2948,48,B019,lambda_min,0.005616682940192273,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,1594,48,B020,lambda_min,0.005616682940192273,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,4467,48,B021,lambda_min,0.005616682940192273,2695,2400,0.8905380333951762,0.10946196660482377
540,lasso,8613,48,B022,lambda_min,0.005616682940192273,2695,2409,0.8938775510204081,0.10612244897959189
540,lasso,4280,48,B023,lambda_min,0.005616682940192273,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,6154,48,B024,lambda_min,0.005616682940192273,2695,2392,0.887569573283859,0.11243042671614101
540,lasso,1947,48,B025,lambda_min,0.005616682940192273,2695,2402,0.8912801484230055,0.10871985157699449
540,lasso,3373,48,B026,lambda_min,0.005616682940192273,2695,2399,0.8901669758812616,0.10983302411873841
540,lasso,3891,48,B027,lambda_min,0.005616682940192273,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,5079,48,B028,lambda_min,0.005616682940192273,2695,2387,0.8857142857142857,0.11428571428571432
540,lasso,7144,48,B029,lambda_min,0.005616682940192273,2695,2400,0.8905380333951762,0.10946196660482377
540,lasso,2345,48,B030,lambda_min,0.005616682940192273,2695,2383,0.8842300556586271,0.11576994434137289
540,lasso,2057,48,B031,lambda_min,0.005616682940192273,2695,2376,0.8816326530612245,0.11836734693877549
540,lasso,2539,48,B032,lambda_min,0.005616682940192273,2695,2394,0.8883116883116883,0.11168831168831173
540,lasso,3473,48,B033,lambda_min,0.005616682940192273,2695,2418,0.8972170686456401,0.1027829313543599
540,lasso,6885,48,B034,lambda_min,0.005616682940192273,2695,2390,0.8868274582560297,0.11317254174397029
540,lasso,1315,48,B035,lambda_min,0.005616682940192273,2695,2393,0.8879406307977736,0.11205936920222637
540,lasso,3159,48,B036,lambda_min,0.005616682940192273,2695,2434,0.9031539888682746,0.09684601113172542
540,lasso,9792,48,B037,lambda_min,0.005616682940192273,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,5750,48,B038,lambda_min,0.005616682940192273,2695,2397,0.8894248608534323,0.11057513914656769
540,lasso,1774,48,B039,lambda_min,0.005616682940192273,2695,2425,0.8998144712430427,0.1001855287569573
540,lasso,6788,48,B040,lambda_min,0.005616682940192273,2695,2425,0.8998144712430427,0.1001855287569573
540,lasso,5924,48,B041,lambda_min,0.005616682940192273,2695,2403,0.8916512059369203,0.10834879406307973
540,lasso,1855,48,B042,lambda_min,0.005616682940192273,2695,2411,0.8946196660482375,0.1053803339517625
540,lasso,3293,48,B043,lambda_min,0.005616682940192273,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,2005,48,B044,lambda_min,0.005616682940192273,2695,2406,0.8927643784786642,0.10723562152133581
540,lasso,340,48,B045,lambda_min,0.005616682940192273,2695,2389,0.8864564007421151,0.11354359925788493
540,lasso,8781,48,B046,lambda_min,0.005616682940192273,2695,2416,0.8964749536178107,0.10352504638218929
540,lasso,4281,48,B047,lambda_min,0.005616682940192273,2695,2386,0.885343228200371,0.11465677179962896
540,lasso,7321,48,B048,lambda_min,0.005616682940192273,2695,2399,0.8901669758812616,0.10983302411873841
540,lasso,715,48,B049,lambda_min,0.005616682940192273,2695,2402,0.8912801484230055,0.10871985157699449
540,lasso,6261,48,B050,lambda_min,0.005616682940192273,2695,2395,0.8886827458256029,0.11131725417439708
540,lasso,640,48,B051,lambda_min,0.005616682940192273,2695,2398,0.889795918367347,0.11020408163265305
540,lasso,8722,48,B052,lambda_min,0.005616682940192273,2695,2383,0.8842300556586271,0.11576994434137289
540,lasso,6285,48,B053,lambda_min,0.005616682940192273,2695,2356,0.8742115027829314,0.12578849721706864
540,lasso,6115,48,B054,lambda_min,0.005616682940192273,2695,2369,0.8790352504638219,0.12096474953617808
540,lasso,5002,48,B055,lambda_min,0.005616682940192273,2695,2439,0.9050092764378479,0.0949907235621521
540,lasso,3868,48,B056,lambda_min,0.005616682940192273,2695,2413,0.8953617810760668,0.10463821892393321
540,lasso,9049,48,B057,lambda_min,0.005616682940192273,2695,2446,0.9076066790352505,0.0923933209647495
540,lasso,9668,48,B058,lambda_min,0.005616682940192273,2695,2391,0.8871985157699444,0.11280148423005565
540,lasso,8385,48,B059,lambda_min,0.005616682940192273,2695,2420,0.8979591836734694,0.10204081632653061
540,lasso,7515,48,B060,lambda_min,0.005616682940192273,2695,2387,0.8857142857142857,0.11428571428571432
540,lasso,8026,48,B061,lambda_min,0.005616682940192273,2695,2435,0.9035250463821892,0.09647495361781078
540,lasso,9186,48,B062,lambda_min,0.005616682940192273,2695,2395,0.8886827458256029,0.11131725417439708
540,lasso,4656,48,B063,lambda_min,0.005616682940192273,2695,2373,0.8805194805194805,0.11948051948051952
540,lasso,8405,48,B064,lambda_min,0.005616682940192273,2695,2437,0.9042671614100185,0.0957328385899815
540,lasso,8278,48,B065,lambda_min,0.005616682940192273,2695,2385,0.8849721706864564,0.1150278293135436
540,lasso,7783,48,B066,lambda_min,0.005616682940192273,2695,2421,0.898330241187384,0.10166975881261597
540,lasso,9045,48,B067,lambda_min,0.005616682940192273,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,2926,48,B068,lambda_min,0.005616682940192273,2695,2362,0.8764378478664193,0.12356215213358068
540,lasso,5186,48,B069,lambda_min,0.005616682940192273,2695,2391,0.8871985157699444,0.11280148423005565
540,lasso,6170,48,B070,lambda_min,0.005616682940192273,2695,2393,0.8879406307977736,0.11205936920222637
540,lasso,8,48,B071,lambda_min,0.005616682940192273,2695,2379,0.8827458256029684,0.11725417439703156
540,lasso,7947,48,B072,lambda_min,0.005616682940192273,2695,2427,0.900556586270872,0.09944341372912802
540,lasso,9338,48,B073,lambda_min,0.005616682940192273,2695,2404,0.8920222634508349,0.1079777365491651
540,lasso,4577,48,B074,lambda_min,0.005616682940192273,2695,2390,0.8868274582560297,0.11317254174397029
540,lasso,1495,48,B075,lambda_min,0.005616682940192273,2695,2432,0.9024118738404453,0.0975881261595547
540,lasso,1286,48,B076,lambda_min,0.005616682940192273,2695,2409,0.8938775510204081,0.10612244897959189
540,lasso,6748,48,B077,lambda_min,0.005616682940192273,2695,2392,0.887569573283859,0.11243042671614101
540,lasso,2782,48,B078,lambda_min,0.005616682940192273,2695,2412,0.8949907235621521,0.10500927643784785
540,lasso,4494,48,B079,lambda_min,0.005616682940192273,2695,2394,0.8883116883116883,0.11168831168831173
540,lasso,8861,48,B080,lambda_min,0.005616682940192273,2695,2411,0.8946196660482375,0.1053803339517625
540,lasso,9131,48,B081,lambda_min,0.005616682940192273,2695,2399,0.8901669758812616,0.10983302411873841
540,lasso,4308,48,B082,lambda_min,0.005616682940192273,2695,2413,0.8953617810760668,0.10463821892393321
540,lasso,1595,48,B083,lambda_min,0.005616682940192273,2695,2438,0.9046382189239333,0.09536178107606674
540,lasso,195,48,B084,lambda_min,0.005616682940192273,2695,2425,0.8998144712430427,0.1001855287569573
540,lasso,6136,48,B085,lambda_min,0.005616682940192273,2695,2426,0.9001855287569573,0.09981447124304266
540,lasso,2523,48,B086,lambda_min,0.005616682940192273,2695,2432,0.9024118738404453,0.0975881261595547
540,lasso,834,48,B087,lambda_min,0.005616682940192273,2695,2416,0.8964749536178107,0.10352504638218929
540,lasso,6177,48,B088,lambda_min,0.005616682940192273,2695,2402,0.8912801484230055,0.10871985157699449
540,lasso,1232,48,B089,lambda_min,0.005616682940192273,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,5408,48,B090,lambda_min,0.005616682940192273,2695,2418,0.8972170686456401,0.1027829313543599
540,lasso,9034,48,B091,lambda_min,0.005616682940192273,2695,2373,0.8805194805194805,0.11948051948051952
540,lasso,1437,48,B092,lambda_min,0.005616682940192273,2695,2397,0.8894248608534323,0.11057513914656769
540,lasso,3421,48,B093,lambda_min,0.005616682940192273,2695,2439,0.9050092764378479,0.0949907235621521
540,lasso,2327,48,B094,lambda_min,0.005616682940192273,2695,2434,0.9031539888682746,0.09684601113172542
540,lasso,6392,48,B095,lambda_min,0.005616682940192273,2695,2402,0.8912801484230055,0.10871985157699449
540,lasso,4418,48,B096,lambda_min,0.005616682940192273,2695,2386,0.885343228200371,0.11465677179962896
540,lasso,3250,48,B097,lambda_min,0.005616682940192273,2695,2416,0.8964749536178107,0.10352504638218929
540,lasso,1576,48,B098,lambda_min,0.005616682940192273,2695,2365,0.8775510204081632,0.12244897959183676
540,lasso,4602,48,B099,lambda_min,0.005616682940192273,2695,2374,0.8808905380333952,0.11910946196660477
540,lasso,3938,48,B100,lambda_min,0.005616682940192273,2695,2402,0.8912801484230055,0.10871985157699449
1347,lasso,4736,49,C001,lambda_min,8.32036728345425e-5,2695,2437,0.9042671614100185,0.0957328385899815
1347,lasso,1234,49,C002,lambda_min,8.32036728345425e-5,2695,2452,0.9098330241187385,0.09016697588126155
1347,lasso,8718,49,C003,lambda_min,8.32036728345425e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,253,49,C004,lambda_min,8.32036728345425e-5,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,3482,49,C005,lambda_min,8.32036728345425e-5,2695,2439,0.9050092764378479,0.0949907235621521
1347,lasso,2496,49,C006,lambda_min,8.32036728345425e-5,2695,2458,0.9120593692022263,0.0879406307977737
1347,lasso,3826,49,C007,lambda_min,8.32036728345425e-5,2695,2424,0.8994434137291281,0.10055658627087194
1347,lasso,1903,49,C008,lambda_min,8.32036728345425e-5,2695,2456,0.911317254174397,0.08868274582560298
1347,lasso,1635,49,C009,lambda_min,8.32036728345425e-5,2695,2445,0.9072356215213359,0.09276437847866414
1347,lasso,7879,49,C010,lambda_min,8.32036728345425e-5,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,8713,49,C011,lambda_min,8.32036728345425e-5,2695,2465,0.9146567717996289,0.0853432282003711
1347,lasso,4641,49,C012,lambda_min,8.32036728345425e-5,2695,2429,0.9012987012987013,0.09870129870129873
1347,lasso,6306,49,C013,lambda_min,8.32036728345425e-5,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,6649,49,C014,lambda_min,8.32036728345425e-5,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,3062,49,C015,lambda_min,8.32036728345425e-5,2695,2458,0.9120593692022263,0.0879406307977737
1347,lasso,7937,49,C016,lambda_min,8.32036728345425e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,2149,49,C017,lambda_min,8.32036728345425e-5,2695,2402,0.8912801484230055,0.10871985157699449
1347,lasso,27,49,C018,lambda_min,8.32036728345425e-5,2695,2420,0.8979591836734694,0.10204081632653061
1347,lasso,7945,49,C019,lambda_min,8.32036728345425e-5,2695,2404,0.8920222634508349,0.1079777365491651
1347,lasso,5979,49,C020,lambda_min,8.32036728345425e-5,2695,2421,0.898330241187384,0.10166975881261597
1347,lasso,8259,49,C021,lambda_min,8.32036728345425e-5,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,8224,49,C022,lambda_min,8.32036728345425e-5,2695,2462,0.913543599257885,0.08645640074211502
1347,lasso,3831,49,C023,lambda_min,8.32036728345425e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,771,49,C024,lambda_min,8.32036728345425e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,1893,49,C025,lambda_min,8.32036728345425e-5,2695,2446,0.9076066790352505,0.0923933209647495
1347,lasso,8708,49,C026,lambda_min,8.32036728345425e-5,2695,2425,0.8998144712430427,0.1001855287569573
1347,lasso,7032,49,C027,lambda_min,8.32036728345425e-5,2695,2428,0.9009276437847866,0.09907235621521338
1347,lasso,9116,49,C028,lambda_min,8.32036728345425e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,8732,49,C029,lambda_min,8.32036728345425e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,7609,49,C030,lambda_min,8.32036728345425e-5,2695,2430,0.9016697588126159,0.0983302411873841
1347,lasso,572,49,C031,lambda_min,8.32036728345425e-5,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,8846,49,C032,lambda_min,8.32036728345425e-5,2695,2439,0.9050092764378479,0.0949907235621521
1347,lasso,9429,49,C033,lambda_min,8.32036728345425e-5,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,8774,49,C034,lambda_min,8.32036728345425e-5,2695,2458,0.9120593692022263,0.0879406307977737
1347,lasso,5820,49,C035,lambda_min,8.32036728345425e-5,2695,2430,0.9016697588126159,0.0983302411873841
1347,lasso,3239,49,C036,lambda_min,8.32036728345425e-5,2695,2456,0.911317254174397,0.08868274582560298
1347,lasso,2615,49,C037,lambda_min,8.32036728345425e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,9450,49,C038,lambda_min,8.32036728345425e-5,2695,2407,0.8931354359925788,0.10686456400742117
1347,lasso,9846,49,C039,lambda_min,8.32036728345425e-5,2695,2450,0.9090909090909091,0.09090909090909094
1347,lasso,8892,49,C040,lambda_min,8.32036728345425e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,3360,49,C041,lambda_min,8.32036728345425e-5,2695,2420,0.8979591836734694,0.10204081632653061
1347,lasso,4195,49,C042,lambda_min,8.32036728345425e-5,2695,2445,0.9072356215213359,0.09276437847866414
1347,lasso,206,49,C043,lambda_min,8.32036728345425e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,9392,49,C044,lambda_min,8.32036728345425e-5,2695,2409,0.8938775510204081,0.10612244897959189
1347,lasso,2901,49,C045,lambda_min,8.32036728345425e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,3954,49,C046,lambda_min,8.32036728345425e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,598,49,C047,lambda_min,8.32036728345425e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,2151,49,C048,lambda_min,8.32036728345425e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,2514,49,C049,lambda_min,8.32036728345425e-5,2695,2416,0.8964749536178107,0.10352504638218929
1347,lasso,5317,49,C050,lambda_min,8.32036728345425e-5,2695,2430,0.9016697588126159,0.0983302411873841
1347,lasso,9340,49,C051,lambda_min,8.32036728345425e-5,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,8745,49,C052,lambda_min,8.32036728345425e-5,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,3173,49,C053,lambda_min,8.32036728345425e-5,2695,2426,0.9001855287569573,0.09981447124304266
1347,lasso,5845,49,C054,lambda_min,8.32036728345425e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,3310,49,C055,lambda_min,8.32036728345425e-5,2695,2456,0.911317254174397,0.08868274582560298
1347,lasso,3499,49,C056,lambda_min,8.32036728345425e-5,2695,2441,0.9057513914656772,0.09424860853432282
1347,lasso,8681,49,C057,lambda_min,8.32036728345425e-5,2695,2449,0.9087198515769944,0.09128014842300558
1347,lasso,4984,49,C058,lambda_min,8.32036728345425e-5,2695,2423,0.8990723562152133,0.10092764378478669
1347,lasso,6565,49,C059,lambda_min,8.32036728345425e-5,2695,2419,0.8975881261595547,0.10241187384044526
1347,lasso,6541,49,C060,lambda_min,8.32036728345425e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,5575,49,C061,lambda_min,8.32036728345425e-5,2695,2425,0.8998144712430427,0.1001855287569573
1347,lasso,850,49,C062,lambda_min,8.32036728345425e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,9889,49,C063,lambda_min,8.32036728345425e-5,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,8990,49,C064,lambda_min,8.32036728345425e-5,2695,2452,0.9098330241187385,0.09016697588126155
1347,lasso,3935,49,C065,lambda_min,8.32036728345425e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,3712,49,C066,lambda_min,8.32036728345425e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,1335,49,C067,lambda_min,8.32036728345425e-5,2695,2454,0.9105751391465677,0.08942486085343226
1347,lasso,4654,49,C068,lambda_min,8.32036728345425e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,2059,49,C069,lambda_min,8.32036728345425e-5,2695,2408,0.8935064935064935,0.10649350649350653
1347,lasso,8380,49,C070,lambda_min,8.32036728345425e-5,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,4427,49,C071,lambda_min,8.32036728345425e-5,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,3439,49,C072,lambda_min,8.32036728345425e-5,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,5135,49,C073,lambda_min,8.32036728345425e-5,2695,2446,0.9076066790352505,0.0923933209647495
1347,lasso,633,49,C074,lambda_min,8.32036728345425e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,2641,49,C075,lambda_min,8.32036728345425e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,6247,49,C076,lambda_min,8.32036728345425e-5,2695,2448,0.9083487940630798,0.09165120593692022
1347,lasso,1830,49,C077,lambda_min,8.32036728345425e-5,2695,2441,0.9057513914656772,0.09424860853432282
1347,lasso,5294,49,C078,lambda_min,8.32036728345425e-5,2695,2418,0.8972170686456401,0.1027829313543599
1347,lasso,5731,49,C079,lambda_min,8.32036728345425e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,264,49,C080,lambda_min,8.32036728345425e-5,2695,2403,0.8916512059369203,0.10834879406307973
1347,lasso,2075,49,C081,lambda_min,8.32036728345425e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,18,49,C082,lambda_min,8.32036728345425e-5,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,5879,49,C083,lambda_min,8.32036728345425e-5,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,5940,49,C084,lambda_min,8.32036728345425e-5,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,5654,49,C085,lambda_min,8.32036728345425e-5,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,7069,49,C086,lambda_min,8.32036728345425e-5,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,7053,49,C087,lambda_min,8.32036728345425e-5,2695,2455,0.9109461966604824,0.08905380333951762
1347,lasso,8776,49,C088,lambda_min,8.32036728345425e-5,2695,2437,0.9042671614100185,0.0957328385899815
1347,lasso,8276,49,C089,lambda_min,8.32036728345425e-5,2695,2420,0.8979591836734694,0.10204081632653061
1347,lasso,6362,49,C090,lambda_min,8.32036728345425e-5,2695,2431,0.9020408163265307,0.09795918367346934
1347,lasso,2630,49,C091,lambda_min,8.32036728345425e-5,2695,2426,0.9001855287569573,0.09981447124304266
1347,lasso,8690,49,C092,lambda_min,8.32036728345425e-5,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,9112,49,C093,lambda_min,8.32036728345425e-5,2695,2437,0.9042671614100185,0.0957328385899815
1347,lasso,7324,49,C094,lambda_min,8.32036728345425e-5,2695,2402,0.8912801484230055,0.10871985157699449
1347,lasso,3190,49,C095,lambda_min,8.32036728345425e-5,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,4973,49,C096,lambda_min,8.32036728345425e-5,2695,2439,0.9050092764378479,0.0949907235621521
1347,lasso,327,49,C097,lambda_min,8.32036728345425e-5,2695,2430,0.9016697588126159,0.0983302411873841
1347,lasso,1316,49,C098,lambda_min,8.32036728345425e-5,2695,2429,0.9012987012987013,0.09870129870129873
1347,lasso,9248,49,C099,lambda_min,8.32036728345425e-5,2695,2416,0.8964749536178107,0.10352504638218929
1347,lasso,478,49,C100,lambda_min,8.32036728345425e-5,2695,2421,0.898330241187384,0.10166975881261597
108,ridge,7779,45,D001,lambda_min,0.1956553868964605,2695,2274,0.8437847866419295,0.15621521335807054
108,ridge,5929,45,D002,lambda_min,0.1956553868964605,2695,2264,0.8400742115027829,0.15992578849721706
108,ridge,185,45,D003,lambda_min,0.1956553868964605,2695,2303,0.8545454545454545,0.1454545454545455
108,ridge,3383,45,D004,lambda_min,0.1956553868964605,2695,2264,0.8400742115027829,0.15992578849721706
108,ridge,5998,45,D005,lambda_min,0.1956553868964605,2695,2366,0.8779220779220779,0.12207792207792212
108,ridge,918,45,D006,lambda_min,0.1956553868964605,2695,2348,0.8712430426716141,0.12875695732838588
108,ridge,4588,45,D007,lambda_min,0.1956553868964605,2695,2308,0.8564007421150278,0.1435992578849722
