training_size,trial_i,rf_mtry,rf_ntree,rf_replace,trial_seed,total,correct,accuracy,misclassification,trial_run,seed
540.0,93,1,10.0,TRUE,2933,2155,1790,0.8306264501160093,0.16937354988399067,93,2933
1347.0,93,1,10.0,TRUE,33537,1348,1134,0.841246290801187,0.15875370919881304,93,33537
108.0,94,1,10.0,TRUE,85599,2587,1932,0.7468109779667569,0.2531890220332431,94,85599
540.0,94,1,10.0,TRUE,12674,2155,1810,0.839907192575406,0.16009280742459397,94,12674
1347.0,94,1,10.0,TRUE,78928,1348,1115,0.8271513353115727,0.1728486646884273,94,78928
108.0,95,1,10.0,TRUE,9761,2587,2004,0.7746424429841515,0.22535755701584848,95,9761
540.0,95,1,10.0,TRUE,1910,2155,1723,0.7995359628770302,0.20046403712296978,95,1910
1347.0,95,1,10.0,TRUE,27524,1348,1091,0.8093471810089021,0.19065281899109787,95,27524
108.0,96,1,10.0,TRUE,40999,2587,1931,0.7464244298415152,0.25357557015848475,96,40999
540.0,96,1,10.0,TRUE,6652,2155,1737,0.8060324825986079,0.19396751740139206,96,6652
1347.0,96,1,10.0,TRUE,79425,1348,1156,0.857566765578635,0.14243323442136502,96,79425
108.0,97,1,10.0,TRUE,50487,2587,2056,0.7947429454967143,0.20525705450328569,97,50487
540.0,97,1,10.0,TRUE,51713,2155,1832,0.8501160092807425,0.1498839907192575,97,51713
1347.0,97,1,10.0,TRUE,70342,1348,1065,0.7900593471810089,0.2099406528189911,97,70342
108.0,98,1,10.0,TRUE,82920,2587,2122,0.8202551217626595,0.17974487823734053,98,82920
540.0,98,1,10.0,TRUE,6072,2155,1680,0.7795823665893271,0.2204176334106729,98,6072
1347.0,98,1,10.0,TRUE,33585,1348,1102,0.8175074183976261,0.18249258160237392,98,33585
108.0,99,1,10.0,TRUE,79989,2587,1935,0.7479706223424817,0.2520293776575183,99,79989
540.0,99,1,10.0,TRUE,28267,2155,1772,0.8222737819025522,0.17772621809744782,99,28267
1347.0,99,1,10.0,TRUE,81247,1348,1182,0.8768545994065282,0.12314540059347179,99,81247
108.0,100,1,10.0,TRUE,21445,2587,2085,0.8059528411287206,0.19404715887127943,100,21445
540.0,100,1,10.0,TRUE,55350,2155,1790,0.8306264501160093,0.16937354988399067,100,55350
1347.0,100,1,10.0,TRUE,1549,1348,1114,0.8264094955489614,0.17359050445103863,100,1549
108.0,1,2,10.0,TRUE,5254,2587,2190,0.8465403942790878,0.15345960572091222,1,5254
540.0,1,2,10.0,TRUE,59686,2155,1859,0.8626450116009281,0.1373549883990719,1,59686
1347.0,1,2,10.0,TRUE,70616,1348,1214,0.900593471810089,0.09940652818991103,1,70616
108.0,2,2,10.0,TRUE,65147,2587,2177,0.8415152686509471,0.15848473134905294,2,65147
540.0,2,2,10.0,TRUE,57566,2155,1838,0.8529002320185615,0.14709976798143853,2,57566
1347.0,2,2,10.0,TRUE,67622,1348,1207,0.8954005934718101,0.10459940652818989,2,67622
108.0,3,2,10.0,TRUE,20934,2587,2208,0.8534982605334364,0.14650173946656364,3,20934
540.0,3,2,10.0,TRUE,23626,2155,1912,0.8872389791183295,0.1127610208816705,3,23626
1347.0,3,2,10.0,TRUE,45535,1348,1194,0.8857566765578635,0.1142433234421365,3,45535
108.0,4,2,10.0,TRUE,33911,2587,2190,0.8465403942790878,0.15345960572091222,4,33911
540.0,4,2,10.0,TRUE,39969,2155,1872,0.868677494199536,0.131322505800464,4,39969
1347.0,4,2,10.0,TRUE,43035,1348,1217,0.9028189910979229,0.09718100890207715,4,43035
108.0,5,2,10.0,TRUE,95240,2587,2228,0.8612292230382682,0.1387707769617318,5,95240
540.0,5,2,10.0,TRUE,22159,2155,1803,0.8366589327146172,0.16334106728538278,5,22159
1347.0,5,2,10.0,TRUE,36417,1348,1201,0.8909495548961425,0.10905044510385753,5,36417
108.0,6,2,10.0,TRUE,87970,2587,2169,0.8384228836490143,0.1615771163509857,6,87970
540.0,6,2,10.0,TRUE,52536,2155,1905,0.8839907192575406,0.11600928074245942,6,52536
1347.0,6,2,10.0,TRUE,58386,1348,1188,0.8813056379821959,0.11869436201780414,6,58386
108.0,7,2,10.0,TRUE,25685,2587,2220,0.8581368380363356,0.14186316196366444,7,25685
540.0,7,2,10.0,TRUE,86610,2155,1924,0.8928074245939676,0.10719257540603244,7,86610
1347.0,7,2,10.0,TRUE,31191,1348,1211,0.8983679525222552,0.10163204747774479,7,31191
108.0,8,2,10.0,TRUE,67071,2587,2221,0.8585233861615771,0.14147661383842292,8,67071
540.0,8,2,10.0,TRUE,61712,2155,1888,0.8761020881670534,0.12389791183294663,8,61712
1347.0,8,2,10.0,TRUE,40223,1348,1197,0.8879821958456974,0.11201780415430262,8,40223
108.0,9,2,10.0,TRUE,40309,2587,2118,0.818708929261693,0.18129107073830697,9,40309
540.0,9,2,10.0,TRUE,95921,2155,1899,0.8812064965197216,0.1187935034802784,9,95921
1347.0,9,2,10.0,TRUE,31398,1348,1218,0.9035608308605341,0.09643916913946593,9,31398
108.0,10,2,10.0,TRUE,1582,2587,2212,0.8550444530344028,0.1449555469655972,10,1582
540.0,10,2,10.0,TRUE,16012,2155,1944,0.9020881670533643,0.09791183294663575,10,16012
1347.0,10,2,10.0,TRUE,22851,1348,1223,0.9072700296735905,0.0927299703264095,10,22851
108.0,11,2,10.0,TRUE,38821,2587,2268,0.876691148047932,0.12330885195206798,11,38821
540.0,11,2,10.0,TRUE,84629,2155,1899,0.8812064965197216,0.1187935034802784,11,84629
1347.0,11,2,10.0,TRUE,73420,1348,1210,0.8976261127596439,0.10237388724035612,11,73420
108.0,12,2,10.0,TRUE,67261,2587,2193,0.8477000386548125,0.15229996134518753,12,67261
540.0,12,2,10.0,TRUE,10717,2155,1886,0.8751740139211137,0.12482598607888629,12,10717
1347.0,12,2,10.0,TRUE,5921,1348,1221,0.905786350148368,0.09421364985163205,12,5921
108.0,13,2,10.0,TRUE,95794,2587,2138,0.8264398917665249,0.17356010823347512,13,95794
540.0,13,2,10.0,TRUE,72724,2155,1945,0.9025522041763341,0.09744779582366592,13,72724
1347.0,13,2,10.0,TRUE,48890,1348,1211,0.8983679525222552,0.10163204747774479,13,48890
108.0,14,2,10.0,TRUE,87798,2587,2154,0.8326246617703904,0.1673753382296096,14,87798
540.0,14,2,10.0,TRUE,57726,2155,1880,0.8723897911832946,0.12761020881670537,14,57726
1347.0,14,2,10.0,TRUE,69197,1348,1216,0.9020771513353115,0.09792284866468848,14,69197
108.0,15,2,10.0,TRUE,90793,2587,1942,0.7506764592191728,0.2493235407808272,15,90793
540.0,15,2,10.0,TRUE,83499,2155,1902,0.8825986078886311,0.11740139211136891,15,83499
1347.0,15,2,10.0,TRUE,51262,1348,1200,0.8902077151335311,0.10979228486646886,15,51262
108.0,16,2,10.0,TRUE,62443,2587,2179,0.8422883649014302,0.15771163509856978,16,62443
540.0,16,2,10.0,TRUE,79245,2155,1817,0.8431554524361949,0.15684454756380506,16,79245
1347.0,16,2,10.0,TRUE,94054,1348,1194,0.8857566765578635,0.1142433234421365,16,94054
108.0,17,2,10.0,TRUE,4417,2587,2188,0.8457672980286045,0.1542327019713955,17,4417
540.0,17,2,10.0,TRUE,75086,2155,1924,0.8928074245939676,0.10719257540603244,17,75086
1347.0,17,2,10.0,TRUE,68233,1348,1209,0.8968842729970327,0.10311572700296734,17,68233
108.0,18,2,10.0,TRUE,62020,2587,1974,0.7630459992269037,0.23695400077309625,18,62020
540.0,18,2,10.0,TRUE,99000,2155,1919,0.8904872389791183,0.1095127610208817,18,99000
1347.0,18,2,10.0,TRUE,63341,1348,1216,0.9020771513353115,0.09792284866468848,18,63341
108.0,19,2,10.0,TRUE,65361,2587,2237,0.8647081561654426,0.1352918438345574,19,65361
540.0,19,2,10.0,TRUE,72487,2155,1871,0.8682134570765662,0.13178654292343384,19,72487
1347.0,19,2,10.0,TRUE,58311,1348,1209,0.8968842729970327,0.10311572700296734,19,58311
108.0,20,2,10.0,TRUE,57322,2587,2090,0.8078855817549285,0.19211441824507147,20,57322
540.0,20,2,10.0,TRUE,3459,2155,1901,0.8821345707656613,0.11786542923433874,20,3459
1347.0,20,2,10.0,TRUE,78420,1348,1200,0.8902077151335311,0.10979228486646886,20,78420
108.0,21,2,10.0,TRUE,18031,2587,2184,0.8442211055276382,0.15577889447236182,21,18031
540.0,21,2,10.0,TRUE,16772,2155,1899,0.8812064965197216,0.1187935034802784,21,16772
1347.0,21,2,10.0,TRUE,47871,1348,1212,0.8991097922848664,0.10089020771513357,21,47871
108.0,22,2,10.0,TRUE,24167,2587,2271,0.8778507924236567,0.12214920757634329,22,24167
540.0,22,2,10.0,TRUE,34135,2155,1873,0.8691415313225058,0.13085846867749418,22,34135
1347.0,22,2,10.0,TRUE,71470,1348,1214,0.900593471810089,0.09940652818991103,22,71470
108.0,23,2,10.0,TRUE,86766,2587,2160,0.83494395052184,0.16505604947816,23,86766
540.0,23,2,10.0,TRUE,25308,2155,1896,0.8798143851508121,0.12018561484918788,23,25308
1347.0,23,2,10.0,TRUE,78969,1348,1227,0.9102373887240356,0.08976261127596441,23,78969
108.0,24,2,10.0,TRUE,56938,2587,2180,0.8426749130266719,0.15732508697332814,24,56938
540.0,24,2,10.0,TRUE,52850,2155,1907,0.8849187935034802,0.11508120649651976,24,52850
1347.0,24,2,10.0,TRUE,78164,1348,1246,0.9243323442136498,0.07566765578635015,24,78164
108.0,25,2,10.0,TRUE,92355,2587,2150,0.8310784692694241,0.16892153073057592,25,92355
540.0,25,2,10.0,TRUE,61937,2155,1877,0.8709976798143851,0.12900232018561486,25,61937
1347.0,25,2,10.0,TRUE,64343,1348,1220,0.9050445103857567,0.09495548961424327,25,64343
108.0,26,2,10.0,TRUE,43277,2587,2229,0.8616157711635098,0.13838422883649015,26,43277
540.0,26,2,10.0,TRUE,43053,2155,1867,0.8663573085846867,0.13364269141531326,26,43053
1347.0,26,2,10.0,TRUE,97144,1348,1225,0.908753709198813,0.09124629080118696,26,97144
108.0,27,2,10.0,TRUE,30660,2587,2123,0.820641669887901,0.179358330112099,27,30660
540.0,27,2,10.0,TRUE,45544,2155,1873,0.8691415313225058,0.13085846867749418,27,45544
1347.0,27,2,10.0,TRUE,70393,1348,1226,0.9094955489614244,0.09050445103857563,27,70393
108.0,28,2,10.0,TRUE,80795,2587,2174,0.8403556242752223,0.15964437572477774,28,80795
540.0,28,2,10.0,TRUE,30555,2155,1913,0.8877030162412993,0.11229698375870067,28,30555
1347.0,28,2,10.0,TRUE,67546,1348,1210,0.8976261127596439,0.10237388724035612,28,67546
108.0,29,2,10.0,TRUE,78129,2587,2163,0.8361035948975647,0.1638964051024353,29,78129
540.0,29,2,10.0,TRUE,85685,2155,1907,0.8849187935034802,0.11508120649651976,29,85685
1347.0,29,2,10.0,TRUE,61589,1348,1204,0.8931750741839762,0.10682492581602376,29,61589
108.0,30,2,10.0,TRUE,18780,2587,2188,0.8457672980286045,0.1542327019713955,30,18780
540.0,30,2,10.0,TRUE,90143,2155,1918,0.8900232018561485,0.10997679814385153,30,90143
1347.0,30,2,10.0,TRUE,3198,1348,1204,0.8931750741839762,0.10682492581602376,30,3198
108.0,31,2,10.0,TRUE,78462,2587,2059,0.7959025898724391,0.20409741012756089,31,78462
540.0,31,2,10.0,TRUE,85106,2155,1912,0.8872389791183295,0.1127610208816705,31,85106
1347.0,31,2,10.0,TRUE,79944,1348,1218,0.9035608308605341,0.09643916913946593,31,79944
108.0,32,2,10.0,TRUE,16734,2587,2254,0.8712794742945497,0.12872052570545034,32,16734
540.0,32,2,10.0,TRUE,32739,2155,1909,0.88584686774942,0.11415313225057999,32,32739
1347.0,32,2,10.0,TRUE,19858,1348,1220,0.9050445103857567,0.09495548961424327,32,19858
108.0,33,2,10.0,TRUE,32623,2587,2116,0.8179358330112099,0.18206416698879013,33,32623
540.0,33,2,10.0,TRUE,37910,2155,1918,0.8900232018561485,0.10997679814385153,33,37910
1347.0,33,2,10.0,TRUE,50330,1348,1208,0.8961424332344213,0.10385756676557867,33,50330
108.0,34,2,10.0,TRUE,12551,2587,2206,0.8527251642829532,0.1472748357170468,34,12551
540.0,34,2,10.0,TRUE,7518,2155,1915,0.888631090487239,0.11136890951276102,34,7518
1347.0,34,2,10.0,TRUE,47249,1348,1207,0.8954005934718101,0.10459940652818989,34,47249
108.0,35,2,10.0,TRUE,26353,2587,2105,0.8136838036335524,0.18631619636644758,35,26353
540.0,35,2,10.0,TRUE,22982,2155,1903,0.8830626450116009,0.11693735498839908,35,22982
1347.0,35,2,10.0,TRUE,59380,1348,1210,0.8976261127596439,0.10237388724035612,35,59380
108.0,36,2,10.0,TRUE,15829,2587,2157,0.8337843061461152,0.1662156938538848,36,15829
540.0,36,2,10.0,TRUE,85159,2155,1889,0.8765661252900232,0.1234338747099768,36,85159
1347.0,36,2,10.0,TRUE,23649,1348,1210,0.8976261127596439,0.10237388724035612,36,23649
108.0,37,2,10.0,TRUE,79386,2587,2196,0.8488596830305373,0.15114031696946273,37,79386
540.0,37,2,10.0,TRUE,7817,2155,1908,0.8853828306264501,0.11461716937354993,37,7817
1347.0,37,2,10.0,TRUE,53968,1348,1204,0.8931750741839762,0.10682492581602376,37,53968
108.0,38,2,10.0,TRUE,71400,2587,2165,0.836876691148048,0.16312330885195203,38,71400
540.0,38,2,10.0,TRUE,4062,2155,1929,0.8951276102088167,0.1048723897911833,38,4062
1347.0,38,2,10.0,TRUE,2550,1348,1224,0.9080118694362018,0.09198813056379818,38,2550
108.0,39,2,10.0,TRUE,73756,2587,2192,0.847313490529571,0.15268650947042905,39,73756
540.0,39,2,10.0,TRUE,76696,2155,1931,0.8960556844547564,0.10394431554524364,39,76696
1347.0,39,2,10.0,TRUE,53644,1348,1178,0.8738872403560831,0.12611275964391688,39,53644
108.0,40,2,10.0,TRUE,38652,2587,2172,0.8395825280247391,0.1604174719752609,40,38652
540.0,40,2,10.0,TRUE,46746,2155,1947,0.9034802784222737,0.09651972157772626,40,46746
1347.0,40,2,10.0,TRUE,12198,1348,1217,0.9028189910979229,0.09718100890207715,40,12198
108.0,41,2,10.0,TRUE,83587,2587,2164,0.8364901430228063,0.16350985697719367,41,83587
540.0,41,2,10.0,TRUE,26625,2155,1924,0.8928074245939676,0.10719257540603244,41,26625
1347.0,41,2,10.0,TRUE,19428,1348,1214,0.900593471810089,0.09940652818991103,41,19428
108.0,42,2,10.0,TRUE,25024,2587,2159,0.8345574023965984,0.16544259760340163,42,25024
540.0,42,2,10.0,TRUE,38749,2155,1906,0.8844547563805104,0.11554524361948959,42,38749
1347.0,42,2,10.0,TRUE,84002,1348,1222,0.9065281899109793,0.09347181008902072,42,84002
108.0,43,2,10.0,TRUE,97643,2587,2178,0.8419018167761886,0.15809818322381142,43,97643
540.0,43,2,10.0,TRUE,30502,2155,1899,0.8812064965197216,0.1187935034802784,43,30502
1347.0,43,2,10.0,TRUE,26926,1348,1225,0.908753709198813,0.09124629080118696,43,26926
108.0,44,2,10.0,TRUE,62027,2587,2193,0.8477000386548125,0.15229996134518753,44,62027
540.0,44,2,10.0,TRUE,62117,2155,1896,0.8798143851508121,0.12018561484918788,44,62117
1347.0,44,2,10.0,TRUE,5555,1348,1211,0.8983679525222552,0.10163204747774479,44,5555
108.0,45,2,10.0,TRUE,74225,2587,2137,0.8260533436412834,0.17394665635871664,45,74225
540.0,45,2,10.0,TRUE,30950,2155,1843,0.8552204176334107,0.14477958236658928,45,30950
1347.0,45,2,10.0,TRUE,4234,1348,1234,0.9154302670623146,0.08456973293768544,45,4234
108.0,46,2,10.0,TRUE,56484,2587,2212,0.8550444530344028,0.1449555469655972,46,56484
540.0,46,2,10.0,TRUE,1633,2155,1910,0.8863109048723898,0.11368909512761016,46,1633
1347.0,46,2,10.0,TRUE,87204,1348,1228,0.9109792284866469,0.08902077151335308,46,87204
108.0,47,2,10.0,TRUE,52518,2587,2237,0.8647081561654426,0.1352918438345574,47,52518
540.0,47,2,10.0,TRUE,10898,2155,1872,0.868677494199536,0.131322505800464,47,10898
1347.0,47,2,10.0,TRUE,80371,1348,1191,0.8835311572700296,0.11646884272997038,47,80371
108.0,48,2,10.0,TRUE,80551,2587,2150,0.8310784692694241,0.16892153073057592,48,80551
540.0,48,2,10.0,TRUE,1097,2155,1927,0.894199535962877,0.10580046403712295,48,1097
1347.0,48,2,10.0,TRUE,68038,1348,1223,0.9072700296735905,0.0927299703264095,48,68038
108.0,49,2,10.0,TRUE,43836,2587,2190,0.8465403942790878,0.15345960572091222,49,43836
540.0,49,2,10.0,TRUE,89907,2155,1860,0.8631090487238979,0.13689095127610207,49,89907
1347.0,49,2,10.0,TRUE,39230,1348,1206,0.8946587537091988,0.10534124629080122,49,39230
108.0,50,2,10.0,TRUE,424,2587,2164,0.8364901430228063,0.16350985697719367,50,424
540.0,50,2,10.0,TRUE,95907,2155,1887,0.8756380510440835,0.12436194895591646,50,95907
1347.0,50,2,10.0,TRUE,96260,1348,1207,0.8954005934718101,0.10459940652818989,50,96260
108.0,51,2,10.0,TRUE,74593,2587,2206,0.8527251642829532,0.1472748357170468,51,74593
540.0,51,2,10.0,TRUE,39824,2155,1886,0.8751740139211137,0.12482598607888629,51,39824
1347.0,51,2,10.0,TRUE,41523,1348,1232,0.913946587537092,0.08605341246290799,51,41523
108.0,52,2,10.0,TRUE,81890,2587,2224,0.8596830305373019,0.14031696946269812,52,81890
540.0,52,2,10.0,TRUE,50257,2155,1852,0.8593967517401392,0.1406032482598608,52,50257
1347.0,52,2,10.0,TRUE,69309,1348,1209,0.8968842729970327,0.10311572700296734,52,69309
108.0,53,2,10.0,TRUE,93323,2587,2144,0.8287591805179745,0.17124081948202552,53,93323
540.0,53,2,10.0,TRUE,25481,2155,1923,0.8923433874709977,0.10765661252900227,53,25481
1347.0,53,2,10.0,TRUE,52838,1348,1209,0.8968842729970327,0.10311572700296734,53,52838
108.0,54,2,10.0,TRUE,9149,2587,2166,0.8372632392732895,0.1627367607267105,54,9149
540.0,54,2,10.0,TRUE,52882,2155,1888,0.8761020881670534,0.12389791183294663,54,52882
1347.0,54,2,10.0,TRUE,92016,1348,1179,0.8746290801186943,0.12537091988130566,54,92016
108.0,55,2,10.0,TRUE,21691,2587,2205,0.8523386161577117,0.14766138384228833,55,21691
540.0,55,2,10.0,TRUE,85710,2155,1930,0.8955916473317865,0.10440835266821347,55,85710
1347.0,55,2,10.0,TRUE,56352,1348,1233,0.9146884272997032,0.08531157270029677,55,56352
108.0,56,2,10.0,TRUE,39564,2587,2229,0.8616157711635098,0.13838422883649015,56,39564
540.0,56,2,10.0,TRUE,60181,2155,1875,0.8700696055684455,0.12993039443155452,56,60181
1347.0,56,2,10.0,TRUE,37463,1348,1214,0.900593471810089,0.09940652818991103,56,37463
108.0,57,2,10.0,TRUE,80967,2587,2137,0.8260533436412834,0.17394665635871664,57,80967
540.0,57,2,10.0,TRUE,29092,2155,1884,0.874245939675174,0.12575406032482594,57,29092
1347.0,57,2,10.0,TRUE,31843,1348,1221,0.905786350148368,0.09421364985163205,57,31843
108.0,58,2,10.0,TRUE,41504,2587,2122,0.8202551217626595,0.17974487823734053,58,41504
540.0,58,2,10.0,TRUE,77223,2155,1889,0.8765661252900232,0.1234338747099768,58,77223
1347.0,58,2,10.0,TRUE,63749,1348,1229,0.9117210682492581,0.08827893175074186,58,63749
108.0,59,2,10.0,TRUE,25929,2587,2236,0.864321608040201,0.13567839195979903,59,25929
540.0,59,2,10.0,TRUE,31120,2155,1902,0.8825986078886311,0.11740139211136891,59,31120
1347.0,59,2,10.0,TRUE,73140,1348,1217,0.9028189910979229,0.09718100890207715,59,73140
108.0,60,2,10.0,TRUE,77197,2587,2231,0.862388867413993,0.137611132586007,60,77197
540.0,60,2,10.0,TRUE,59521,2155,1888,0.8761020881670534,0.12389791183294663,60,59521
1347.0,60,2,10.0,TRUE,11605,1348,1220,0.9050445103857567,0.09495548961424327,60,11605
108.0,61,2,10.0,TRUE,24078,2587,2222,0.8589099342868187,0.14109006571318128,61,24078
540.0,61,2,10.0,TRUE,26308,2155,1866,0.8658932714617169,0.1341067285382831,61,26308
1347.0,61,2,10.0,TRUE,28385,1348,1213,0.8998516320474778,0.10014836795252224,61,28385
108.0,62,2,10.0,TRUE,53125,2587,2250,0.8697332817935833,0.13026671820641667,62,53125
540.0,62,2,10.0,TRUE,39498,2155,1919,0.8904872389791183,0.1095127610208817,62,39498
1347.0,62,2,10.0,TRUE,64102,1348,1215,0.9013353115727003,0.0986646884272997,62,64102
108.0,63,2,10.0,TRUE,14300,2587,2185,0.8446076536528798,0.15539234634712018,63,14300
540.0,63,2,10.0,TRUE,86205,2155,1932,0.8965197215777262,0.10348027842227381,63,86205
1347.0,63,2,10.0,TRUE,45542,1348,1221,0.905786350148368,0.09421364985163205,63,45542
108.0,64,2,10.0,TRUE,89513,2587,2160,0.83494395052184,0.16505604947816,64,89513
540.0,64,2,10.0,TRUE,77586,2155,1891,0.8774941995359629,0.12250580046403714,64,77586
1347.0,64,2,10.0,TRUE,81155,1348,1205,0.8939169139465876,0.10608308605341243,64,81155
108.0,65,2,10.0,TRUE,99210,2587,2113,0.8167761886354851,0.18322381136451493,65,99210
540.0,65,2,10.0,TRUE,58690,2155,1860,0.8631090487238979,0.13689095127610207,65,58690
1347.0,65,2,10.0,TRUE,46425,1348,1215,0.9013353115727003,0.0986646884272997,65,46425
108.0,66,2,10.0,TRUE,32935,2587,2127,0.8221878623888674,0.17781213761113257,66,32935
540.0,66,2,10.0,TRUE,70313,2155,1926,0.8937354988399072,0.10626450116009278,66,70313
1347.0,66,2,10.0,TRUE,75362,1348,1219,0.9043026706231454,0.0956973293768546,66,75362
108.0,67,2,10.0,TRUE,77038,2587,2183,0.8438345574023965,0.15616544259760345,67,77038
540.0,67,2,10.0,TRUE,86692,2155,1901,0.8821345707656613,0.11786542923433874,67,86692
1347.0,67,2,10.0,TRUE,20831,1348,1216,0.9020771513353115,0.09792284866468848,67,20831
108.0,68,2,10.0,TRUE,76240,2587,2189,0.8461538461538461,0.15384615384615385,68,76240
540.0,68,2,10.0,TRUE,83740,2155,1931,0.8960556844547564,0.10394431554524364,68,83740
1347.0,68,2,10.0,TRUE,92943,1348,1207,0.8954005934718101,0.10459940652818989,68,92943
108.0,69,2,10.0,TRUE,67242,2587,2158,0.8341708542713567,0.16582914572864327,69,67242
540.0,69,2,10.0,TRUE,85463,2155,1870,0.8677494199535963,0.13225058004640367,69,85463
1347.0,69,2,10.0,TRUE,7537,1348,1228,0.9109792284866469,0.08902077151335308,69,7537
108.0,70,2,10.0,TRUE,63228,2587,2222,0.8589099342868187,0.14109006571318128,70,63228
540.0,70,2,10.0,TRUE,39338,2155,1900,0.8816705336426914,0.11832946635730857,70,39338
1347.0,70,2,10.0,TRUE,74393,1348,1209,0.8968842729970327,0.10311572700296734,70,74393
108.0,71,2,10.0,TRUE,73572,2587,2227,0.8608426749130267,0.13915732508697332,71,73572
540.0,71,2,10.0,TRUE,36982,2155,1907,0.8849187935034802,0.11508120649651976,71,36982
1347.0,71,2,10.0,TRUE,33733,1348,1210,0.8976261127596439,0.10237388724035612,71,33733
108.0,72,2,10.0,TRUE,66936,2587,2231,0.862388867413993,0.137611132586007,72,66936
540.0,72,2,10.0,TRUE,32126,2155,1904,0.8835266821345708,0.11647331786542925,72,32126
1347.0,72,2,10.0,TRUE,68059,1348,1203,0.892433234421365,0.10756676557863498,72,68059
108.0,73,2,10.0,TRUE,21294,2587,2180,0.8426749130266719,0.15732508697332814,73,21294
540.0,73,2,10.0,TRUE,24520,2155,1869,0.8672853828306265,0.1327146171693735,73,24520
1347.0,73,2,10.0,TRUE,12269,1348,1216,0.9020771513353115,0.09792284866468848,73,12269
108.0,74,2,10.0,TRUE,78132,2587,2181,0.8430614611519134,0.15693853884808662,74,78132
540.0,74,2,10.0,TRUE,75747,2155,1904,0.8835266821345708,0.11647331786542925,74,75747
1347.0,74,2,10.0,TRUE,19518,1348,1219,0.9043026706231454,0.0956973293768546,74,19518
108.0,75,2,10.0,TRUE,89285,2587,2191,0.8469269424043293,0.1530730575956707,75,89285
540.0,75,2,10.0,TRUE,59229,2155,1848,0.8575406032482599,0.14245939675174013,75,59229
1347.0,75,2,10.0,TRUE,44077,1348,1201,0.8909495548961425,0.10905044510385753,75,44077
108.0,76,2,10.0,TRUE,29736,2587,2208,0.8534982605334364,0.14650173946656364,76,29736
540.0,76,2,10.0,TRUE,30168,2155,1768,0.8204176334106729,0.17958236658932714,76,30168
1347.0,76,2,10.0,TRUE,57070,1348,1223,0.9072700296735905,0.0927299703264095,76,57070
108.0,77,2,10.0,TRUE,92604,2587,2172,0.8395825280247391,0.1604174719752609,77,92604
540.0,77,2,10.0,TRUE,80527,2155,1919,0.8904872389791183,0.1095127610208817,77,80527
1347.0,77,2,10.0,TRUE,43312,1348,1162,0.8620178041543026,0.13798219584569738,77,43312
